Date,rainfall
14/03/2020,0.4
15/03/2020,0.0
16/03/2020,0.0
17/03/2020,0.0
18/03/2020,0.0
19/03/2020,0.0
20/03/2020,0.0
21/03/2020,0.0
22/03/2020,0.0
23/03/2020,0.0
24/03/2020,0.0
25/03/2020,0.0
26/03/2020,1.8
27/03/2020,1.0
28/03/2020,0.0
29/03/2020,0.0
30/03/2020,0.0
31/03/2020,0.6
01/04/2020,0.0
02/04/2020,0.0
03/04/2020,0.0
04/04/2020,0.0
05/04/2020,0.0
06/04/2020,0.0
07/04/2020,0.0
08/04/2020,0.0
09/04/2020,0.0
10/04/2020,0.0
11/04/2020,0.0
12/04/2020,0.0
13/04/2020,1.0
14/04/2020,1.2
15/04/2020,0.0
16/04/2020,0.0
17/04/2020,0.0
18/04/2020,0.0
19/04/2020,0.0
20/04/2020,14.0
21/04/2020,0.6
22/04/2020,0.0
23/04/2020,0.0
24/04/2020,0.0
25/04/2020,0.0
26/04/2020,0.0
27/04/2020,0.0
28/04/2020,34.6
29/04/2020,12.8
30/04/2020,3.0
01/05/2020,2.4
02/05/2020,0.4
03/05/2020,0.0
04/05/2020,0.0
05/05/2020,0.0
06/05/2020,0.0
07/05/2020,0.0
08/05/2020,0.0
09/05/2020,0.0
10/05/2020,0.0
11/05/2020,28.8
12/05/2020,24.2
13/05/2020,0.4
14/05/2020,1.2
15/05/2020,3.2
16/05/2020,0.0
17/05/2020,0.0
18/05/2020,1.0
19/05/2020,31.8
20/05/2020,1.6
21/05/2020,0.0
22/05/2020,0.0
23/05/2020,0.0
24/05/2020,0.6
25/05/2020,0.0
26/05/2020,0.0
27/05/2020,0.0
28/05/2020,0.0
29/05/2020,4.6
30/05/2020,0.0
31/05/2020,0.0
01/06/2020,0.0
02/06/2020,0.0
03/06/2020,0.0
04/06/2020,40.6
05/06/2020,1.2
06/06/2020,0.0
07/06/2020,1.6
08/06/2020,19.0
09/06/2020,0.0
10/06/2020,25.8
11/06/2020,0.0
12/06/2020,0.0
13/06/2020,6.6
14/06/2020,8.2
15/06/2020,0.0
16/06/2020,0.0
17/06/2020,62.4
18/06/2020,0.0
19/06/2020,0.0
20/06/2020,0.0
21/06/2020,0.0
22/06/2020,0.0
23/06/2020,0.0
24/06/2020,0.0
25/06/2020,0.0
26/06/2020,0.0
27/06/2020,0.0
28/06/2020,0.0
29/06/2020,0.0
30/06/2020,0.0
